"code","iso","country","GHG.raw.1850","GHG.raw.1851","GHG.raw.1852","GHG.raw.1853","GHG.raw.1854","GHG.raw.1855","GHG.raw.1856","GHG.raw.1857","GHG.raw.1858","GHG.raw.1859","GHG.raw.1860","GHG.raw.1861","GHG.raw.1862","GHG.raw.1863","GHG.raw.1864","GHG.raw.1865","GHG.raw.1866","GHG.raw.1867","GHG.raw.1868","GHG.raw.1869","GHG.raw.1870","GHG.raw.1871","GHG.raw.1872","GHG.raw.1873","GHG.raw.1874","GHG.raw.1875","GHG.raw.1876","GHG.raw.1877","GHG.raw.1878","GHG.raw.1879","GHG.raw.1880","GHG.raw.1881","GHG.raw.1882","GHG.raw.1883","GHG.raw.1884","GHG.raw.1885","GHG.raw.1886","GHG.raw.1887","GHG.raw.1888","GHG.raw.1889","GHG.raw.1890","GHG.raw.1891","GHG.raw.1892","GHG.raw.1893","GHG.raw.1894","GHG.raw.1895","GHG.raw.1896","GHG.raw.1897","GHG.raw.1898","GHG.raw.1899","GHG.raw.1900","GHG.raw.1901","GHG.raw.1902","GHG.raw.1903","GHG.raw.1904","GHG.raw.1905","GHG.raw.1906","GHG.raw.1907","GHG.raw.1908","GHG.raw.1909","GHG.raw.1910","GHG.raw.1911","GHG.raw.1912","GHG.raw.1913","GHG.raw.1914","GHG.raw.1915","GHG.raw.1916","GHG.raw.1917","GHG.raw.1918","GHG.raw.1919","GHG.raw.1920","GHG.raw.1921","GHG.raw.1922","GHG.raw.1923","GHG.raw.1924","GHG.raw.1925","GHG.raw.1926","GHG.raw.1927","GHG.raw.1928","GHG.raw.1929","GHG.raw.1930","GHG.raw.1931","GHG.raw.1932","GHG.raw.1933","GHG.raw.1934","GHG.raw.1935","GHG.raw.1936","GHG.raw.1937","GHG.raw.1938","GHG.raw.1939","GHG.raw.1940","GHG.raw.1941","GHG.raw.1942","GHG.raw.1943","GHG.raw.1944","GHG.raw.1945","GHG.raw.1946","GHG.raw.1947","GHG.raw.1948","GHG.raw.1949","GHG.raw.1950","GHG.raw.1951","GHG.raw.1952","GHG.raw.1953","GHG.raw.1954","GHG.raw.1955","GHG.raw.1956","GHG.raw.1957","GHG.raw.1958","GHG.raw.1959","GHG.raw.1960","GHG.raw.1961","GHG.raw.1962","GHG.raw.1963","GHG.raw.1964","GHG.raw.1965","GHG.raw.1966","GHG.raw.1967","GHG.raw.1968","GHG.raw.1969","GHG.raw.1970","GHG.raw.1971","GHG.raw.1972","GHG.raw.1973","GHG.raw.1974","GHG.raw.1975","GHG.raw.1976","GHG.raw.1977","GHG.raw.1978","GHG.raw.1979","GHG.raw.1980","GHG.raw.1981","GHG.raw.1982","GHG.raw.1983","GHG.raw.1984","GHG.raw.1985","GHG.raw.1986","GHG.raw.1987","GHG.raw.1988","GHG.raw.1989","GHG.raw.1990","GHG.raw.1991","GHG.raw.1992","GHG.raw.1993","GHG.raw.1994","GHG.raw.1995","GHG.raw.1996","GHG.raw.1997","GHG.raw.1998","GHG.raw.1999","GHG.raw.2000","GHG.raw.2001","GHG.raw.2002","GHG.raw.2003","GHG.raw.2004","GHG.raw.2005","GHG.raw.2006","GHG.raw.2007","GHG.raw.2008","GHG.raw.2009","GHG.raw.2010","GHG.raw.2011","GHG.raw.2012","GHG.raw.2013","GHG.raw.2014","GHG.raw.2015","GHG.raw.2016","GHG.raw.2017","GHG.raw.2018","GHG.raw.2019","GHG.raw.2020","GHG.raw.2021","GHG.raw.2022"
250,"FRA","France",78436.396,79157.056,81287.208,86472.064,91487.512,96733.004,98892.468,99840.296,98910.428,99605.44,103860.788,107787.524,110913.496,111848.68,115333.724,118622.924,124267.792,125257.936,126810.324,128764.964,120483.592,119991.392,133999.532,140719.748,136861.548,140484.744,141074.072,139288.548,141293.404,144493.948,155973.852,158408.116,164118.936,169273.616,165077.396,160818.024,160231.424,165563.988,170042.84,173029.58,184497.348,185072.028,185621.57,183642.014,191172.454,192622.22,197491.558,204323.224,209389.036,216386.012,228166.112,222562.188,213044.532,228207.664,223965.432,225585.392,237365.972,249033.068,250668.188,255111.76,255656.884,263612.136,265610.82,281737.364,213255.864,193298.3,201170.568,216406.196,198984.136,208635.272,254691.236,237156.496,270281.992,297948.18,327343.344,334166.276,336975.512,338640.816,336780.85792252,366260.985582362,370890.290900157,344909.439491024,311431.718708917,319747.661831811,321586.274354646,313043.428506378,316204.373610428,342016.502490709,321663.564,313360.724,241747.488,222067.681535748,226834.836592126,232234.276723638,176045.545387087,213403.04079622,288498.17000896,311825.508554829,327537.952362707,367710.112866772,333652.237885167,366280.50392441,364263.494095118,349521.203663622,364198.858425197,380539.794232441,417305.314051023,429763.037222047,416710.718188347,412663.108915905,449279.1284378,472632.673476089,495567.791856736,504279.62671393,535212.753569499,530755.759313145,549151.124246,578202.304550569,594953.316068593,621632.890436178,638584.587021239,671529.859942436,692180.579248906,720871.676453675,703930.27348551,664637.013121026,705627.370089428,690577.348112672,712098.427572382,716256.98217852,694084.682244691,641950.327945968,624709.118214613,612115.675315659,600611.224977873,589482.755465669,573421.997664716,566641.089098871,561372.871127156,569870.580585357,558224.700098787,587812.007273343,577065.271091268,554866.983428539,548673.322289258,556310.832430438,576186.172984871,564955.895155612,568935.532230237,556584.63278837,550751.503718168,554569.480764192,547959.021409662,553251.701217877,552869.395642164,553403.131805735,542653.784673856,533888.174049444,526452.32437648,504720.651821155,511492.912881365,486177.089532977,488535.546937843,491297.444340046,459003.474139924,462866.415119358,464264.06296994,466903.90832104,448032.547584453,438713.737421323,401325.016992533,424125.752197823,412004.905413256
258,"PYF","French Polynesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,43.968,43.968,51.296,51.296,29.312,36.64,58.624,47.632,65.952,65.952,84.272,120.912,139.232,153.888,161.216,194.192,227.168,216.176,208.848,216.176,212.512,263.808,274.8,311.44,282.128,293.12,329.76,337.088,421.36,461.664,589.904,608.224,611.888,575.248,542.272,468.992,468.992,447.008,468.992,479.984,472.656,468.992,490.976,487.312,538.608,611.888,725.472,725.472,780.432,769.44,828.064,820.736,813.408,835.392,839.056,923.328,886.688,875.696,879.36,850.048,846.384,868.368,861.04,875.696,875.696,846.384,883.17399518013,873.217156389799
266,"GAB","Gabon",39.8502,40.014,40.1505,40.559,40.6955,40.8047,40.9412,41.2951,41.377,41.4316,41.4862,41.7855,42.0848,42.1121,42.4114,42.7107,42.7107,43.01,43.3093,43.3366,43.6359,44.0444,44.372,45.1081,45.9534,46.8533,47.4812,48.3538,49.1718,49.5813,50.1263,50.5348,50.9433,51.0525,51.4337,51.8149,52.1688,52.5227,52.6319,52.9858,54.0222,54.5126,54.9757,55.1941,55.6845,56.1749,56.6926,57.2103,57.7553,58.0283,58.5733,59.1183,59.6906,60.2902,60.8898,61.5167,62.1436,62.4985,63.1527,63.8069,64.4611,65.7685,67.4844,69.3641,71.353,73.4238,75.2499,77.348,79.528,81.708,83.887,86.066736,88.24873,90.70368,92.88725,95.3441,97.527,99.7106,101.6196,103.2556,105.1623,106.5217,108.1521,109.2367,110.5928,111.9487,114.3925,116.56563,119.55526,122.27364,125.53805,132.34915,143.52744,157.98289,174.62148,195.07319,216.06899,235.97285,253.96576,269.2267,312.328441584158,333.491055445544,351.21975940594,348.106335643564,356.032289108911,357.157125742574,381.78431980198,393.084663366337,413.201413861386,369.7287,653.1857,747.9351,565.7329,538.845,872.3416,964.9116,1455.1139,3313.1385,6186.5244,4706.6405,7885.1469,8559.0132,8921.4439,12760.6147,15234.6883,16011.372,16355.4404053392,16835.2694187194,17497.5260773957,15998.068669684,15098.261981027,13976.0339108386,14238.6459712287,13261.0292403122,13849.745572534,14722.2625414005,13109.0420328132,11822.7623854086,12368.0747588828,15851.3407614126,17566.5342111227,18018.1828559362,19426.0726912465,19574.9349735579,19280.3706749713,21676.1161132403,24132.8446323313,22443.0442137175,26135.7145688925,24658.9488139465,25115.8974511879,25969.6676741939,25260.9006300544,27807.7390029222,26121.9286436158,24655.9408823817,21384.3954766571,18566.405165119,20025.5088200124,19407.3177551246,20034.0187947922,19938.9666057182,19599.1077172378,19555.0207108852,19978.5518955924,20735.2077762241,20762.1999872996,19312.4999727466,17884.5773548371,19448.2228445714,19463.328809589,18540.5215583084,18083.0240316681
270,"GMB","Gambia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,534.29,535.645,535.773,537.108,543.189,550.227,560.929,575.17,588.329,592.953,608.181,605.373,631.09,659.8,683.481,699.002,718.46,669.783,774.936,789.487,840.944,863.793,856.847,847.773,844.457,906.689,924.657,970.375,990.836,976.161,1062.554,1082.09,1121.457,1030.039,1004.023,1039.433,1071.435,1116.126,1145.069,1146.895,1209.028,1246.066,1240.626,1240.738,1281.548,1316.076,1379.66,1334.314,1401.674,1415.53,1494.51,1422.098,1418.444,1513.744,1628.278,1675.492,1763.78,1763.77,1911.706,2251.918,2412.034,2082.114,2167.248,2243.254,2386.472,2610.296,2484.344,2468.928,2477.718,2646.056,2667.744,2730.38433488311,2754.70231432757
268,"GEO","Georgia",1129.68633493126,1136.844,1141.475,1149.099,1153.73,1162.22204785606,1167.886,1171.971,1180.48868422341,1184.4210287218,1188.36396652523,1200.26911964016,1208.6291292073,1217.21255983028,1228.77172251234,1239.75924882706,1258.64438284852,1271.46716276366,1280.43891873037,1295.7159426788,1308.11751684958,1326.74744990005,1345.56008626739,1364.63121066052,1388.1238709763,1414.52372267554,1444.38570358207,1467.7318136347,1500.48598117173,1521.34055534251,1547.2618855412,1566.1146702501,1587.5799286443,1611.64820621355,1630.71939282365,1654.99325411042,1666.30615364532,1680.62989051856,1693.9156560932,1710.72149824571,1736.27679019626,1769.84500079559,1802.056541512,1849.15848902537,1876.7345416752,1924.04264230349,1951.46381457309,2006.43885781898,2047.41776229045,2100.27846109916,2150.9061120518,2173.55366712911,2177.14166227414,2182.16154261358,2230.03408828696,2205.94564307868,2264.91939933098,2319.81705509779,2344.72772975407,2388.57761984423,2403.36431357358,2429.36199787859,2498.84801258628,2559.96390279885,2540.41495989565,2538.38277783453,2568.6966249032,2535.93491175399,2281.06356087066,2257.23022100284,2239.48995298032,2242.11078558609,2269.76768530459,2303.74319738081,2358.4552550284,2355.57698706708,2467.51844225048,2558.32943796671,2610.81248982555,2657.79061321325,2847.15138371211,3019.65993288127,3153.76119874098,3297.41317350548,3539.41221389325,3734.95046074804,3963.9629337176,4037.71933464401,4164.36693059381,4219.81430050514,4594.79386485223,4353.83309591607,3568.92424542062,3629.66839880074,4102.20070792735,4189.09661165319,4395.03433496008,4771.16906148486,4923.36936747842,5244.80717247464,5546.42832788583,5839.69405827377,6121.19957879858,6386.97704758185,6787.71763073234,7384.4699652122,7892.83325160013,8433.97110977714,8879.56974643244,9261.86592348334,9601.8721576662,9901.77627368574,10439.8713519858,11103.8833124005,11680.2007422004,12296.1881209319,13005.2186965676,13579.3742137229,13950.4826666586,14402.8650822004,14739.0379951437,15629.1840345236,16312.2192330795,16997.5471956756,17563.9582195166,18281.2420507454,18826.4155547715,19289.3698735137,19847.7801961905,20007.6610902831,20586.2131156714,20281.3325314844,20545.280723057,20807.6341707829,20989.8533573244,22194.696893926,21998.4619207351,22184.2141155143,22750.2178111075,22537.1906908746,22286.7956807782,21883.368770069,21201.0679237896,15423.0634410325,10940.6193052853,7004.42181796175,9015.8788715592,9530.39178189903,9841.38152044622,9379.52165139308,9667.01049196455,8597.48418569158,8572.8009694574,9139.05663197815,9723.81179248266,10565.6742962228,11597.6281669701,11906.3873517021,10618.5166473408,11502.7557215917,11096.5926932559,12850.9255471968,13687.4353146298,13491.5059033053,14499.7782280362,14928.7763271374,15260.2698252601,15301.6662028751,15100.0440524274,15812.0006928611,15640.7155082848,16053.5330407275,16131.43921528
276,"DEU","Germany",52912.288,54968.296,57626.852,59539.964,63743.94,68348.08,70983,73297.5,76295.156,74519.768,77677.852,83184.56,87693.796,92108.632,100183.016,107580.348,107319.056,114137.476,119895.348,123418.968,122493.628,132100.856,139813.436,146806.648,118348.2,150993.088,153430.724,151567.612,155572.652,162582.532,177707.46,188366.256,198638.68,208936.752,213968.792,217952.064,220128.984,228329.596,245700.916,259345.084,269216.988,283731.362,278100.884,285133.752,295175.704,305462.776,325673.46,344903.44,358064.168,378068.336,403831.184,402930.692,396564.56,423369.228,437172.48,465741.444,444159.348,531151.612,536373.9,535550.612,535918.828,550038.74,593622.572,632389.232,592325.208,554397.496,594992.992,620591.944,597617.308,472215.096,517100.488,565007.852,546408.948,413041.988,543241.184,550611.052,502831.412,576504.390911602,602511.624015119,639966.234412599,557033.76103685,475430.000789072,434567.145649134,454080.089990551,501691.57000315,549403.432345197,601545.116056691,671598.070937952,713336.622848503,765453.68721134,772853.500818952,782202.888103569,793172.13153764,809131.84637486,727958.72,209557.128,360867.438285354,435494.042751496,504452.373423622,567039.043584252,655468.830392442,729914.541318123,770399.579896071,787377.977294663,829998.92720252,902877.417696807,953060.819758534,970092.668589357,950615.171567714,953169.580863574,1019369.21000418,1045596.62314752,1102548.60335975,1171884.98550551,1199593.48557628,1193175.23799685,1187160.99257237,1175170.41772347,1229924.8132105,1304666.83178205,1272044.30522708,1282361.78159393,1283573.96861339,1329480.3801109,1307323.92663552,1244103.9862457,1333101.47876973,1291668.57748999,1321239.60290699,1364652.357078,1346278.99476101,1293349.35732124,1256448.89380993,1249866.90467885,1271763.57936923,1281777.95460927,1281264.90373021,1263720.84223394,1256945.12952341,1237677.3416394,1278308.64363089,1235548.29143817,1177806.18310534,1161355.19786251,1147158.83650403,1140562.14520073,1159793.34790146,1126686.94555175,1098010.9925472,1064098.12791445,1066178.03601459,1073310.15188338,1052108.50861562,1050138.37512171,1033192.52776844,1010052.70709177,1018268.66453362,990241.804374467,989116.862590859,919934.819812204,963035.584347445,937067.931820732,942098.529922733,963362.367113202,924227.545641848,926338.702360402,928292.547450222,911268.850965466,876842.138095723,825658.364989861,761479.332890317,791906.872187658,776261.704754788
288,"GHA","Ghana",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,6039.896,6356.006,6411.148,6593.082,6591.026,6801.376,6721.336,6977.582,7108.108,7165.204,7442.786,7382.058,7640.744,8093.76,8315.78,8511.83,8363.642,8623.012,9056.58280692913,9160.26316280465,10455.4410456693,10031.521032063,10301.0679183622,10732.1333473386,10528.9673365669,10598.4618894488,10455.3158990866,11802.8215457569,11055.6821022925,11313.4896813228,12215.3916929111,11901.5491241027,12743.1085455118,13031.016315217,12161.9773496777,12604.8819801575,12555.4597045669,13254.5362767244,13078.3368466142,13694.8319937638,15012.576,15862.3596721312,15305.74,16084.688,16917.196,17138.168,18237.064,19224.22,20261.236,19474.248,20598.4,19557.456,20114.35102,21154.172816,20707.927524,22280.77176,24682.984252,24824.674604,25906.822608,23960.4206667856,26412.512824,30696.1485777095,32852.3500809323,34604.9235433952,35628.7660091091,37829.0189448467,37073.4132940337,38346.1091034625,41526.1665112193,44696.9014717513,49231.0422798859,49973.0883616189,50679.0425189058
300,"GRC","Greece",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,3589.956,3535.614,3672.734,3709.992,3837.916,3757.854,3822.484,3860.216,3929.372,-8888,-8888,-8888,3972.506,-8888,-8888,-8888,4165.736,-8888,-8888,-8888,-8888,4348.046,-8888,-8888,-8888,4981.864,5020.336,5132.014,5181.83,5337.718,5387.666,5566.504,5391.084,5630.226,5657.996,5595.974,5678.676,5646.008,5580.284,5573.284,5780.248,6097.476,5948.442,6133.794,6381.218,-8888,6907.49,5560.082,5604.534,5684.792,5746.73,5813.266,5861.266,6496.44,6633.112,6648.31,6977.384,7479.186,8284.77,8201.528,8824.878,8981.41768188977,9403.92796598425,9668.04190158169,9626.15767055118,9690.96567055118,9396.87839091889,10043.8516592126,10241.9991267498,10864.6067955905,11253.717079685,10647.4775382337,8084.98935244094,8234.33738645669,8313.11055685039,8701.27718779398,9052.412,9360.17,9720.98398866142,10219.0499773228,10653.3011023622,12236.9898474944,12846.034784252,15599.7233411023,16314.5841641655,16781.2348476477,17140.5724420006,17640.2849549607,18841.6877505512,19479.9928186245,20368.4414437795,21309.1677051968,22345.7276825197,23952.8307685752,25119.327023622,25615.8252403892,27948.3806374803,29074.7971262992,32952.4661492913,34852.2026381102,36221.691240315,39489.575672441,42796.6549341732,41338.1772182677,45073.4106164283,49222.7106274766,55815.8137246168,55749.3674951596,58615.2641584896,62886.445735027,66710.2591378603,67853.9142390809,71106.4048387418,71015.4951336458,70353.8228826287,72139.5711449173,75757.5717941275,77426.8302593852,81169.1265700033,79517.4231372047,83729.2312677534,88514.4735995682,94795.102627932,105168.339765697,104595.098380083,106081.253712211,105032.558329491,107484.758425849,108111.404196442,110269.354784562,114947.757765319,120021.792697393,119444.914731181,124939.766536014,126427.162231588,126793.210380002,131025.227929603,132370.177281552,137220.365296394,136063.044706666,139151.892006628,135381.97419613,128093.142936133,121218.650034136,118189.232097114,114948.289127518,104955.759869992,101521.754652992,97351.2314407955,93391.6012597957,96824.2435127422,92892.6019494892,86084.6803494356,75041.5699188279,76686.6286034507,78798.7652752197
304,"GRL","Greenland",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,98.928,98.928,106.256,120.912,102.592,208.848,142.896,161.216,227.168,234.496,223.504,293.12,263.808,329.76,315.104,344.416,388.384,417.696,542.272,406.704,381.056,468.992,553.264,556.928,556.928,505.632,219.84,721.808,392.048,571.584,564.256,527.616,516.624,362.736,567.92,509.296,326.096,234.496,545.936,472.656,624.713999999999,609.9,595.806999999999,545.941999999999,495.906999999998,534.330999999999,596.899,617.858,597.196999999999,594.889000000001,667.764999999999,618.3718,580.141299999999,649.302599999999,639.5018,643.600100000002,662.845,653.787500000002,677.403,592.500000000001,679.399899999999,726.076,579.759599999999,562.963000000002,522.6116,525.711999999999,526.596099999998,543.821199999998,544.648899999999,555.414299999999,537.153500000002,566.7154,591.717550000001
308,"GRD","Grenada",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,38.7041,43.0616,43.8097,44.8854,45.9884,47.0924,48.4957,50.1437,55.1847,56.5071,65.4032,61.4023,67.8494,60.1424,68.3337,69.6611,78.2093,85.2064,90.5284,97.2302,94.8743,100.6471,98.8324,106.9209,87.1701,96.715,99.2983,100.8622,106.1337,102.4069,101.8537,113.7254,117.8969,118.0878,118.1978,117.5354,120.4015,127.2492,148.661,155.7943,159.8086,164.0403,171.8668,175.8855,199.3988,207.76,212.2272,228.3343,236.0923,255.0344,251.2146,257.4489,272.5609,286.9481,277.1371,291.9635,313.1569,327.0293,349.6667,355.5943,370.8611,366.9315,396.079,443.4555,372.7915,408.2746,422.7473,439.3542,476.2921,506.725,473.6384,521.513532578578,540.204338817841
320,"GTM","Guatemala",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,2054.63427228346,2147.20435228346,2247.96447228346,2359.62463228346,2499.40911637795,2643.72933637795,2788.04957637795,2924.17982637795,3066.65436047244,3800.88090456693,3944.3417427559,4087.7800427559,4271.44037275591,4486.2087427559,4813.53799503937,5060.96642503937,5220.71546322835,5543.20281551181,5824.61334551181,6096.92962141732,6336.1088296063,6479.25131551181,6827.94561598425,7256.5597023622,7611.18679102362,7464.00057055118,7662.05672283465,8247.29831826772,8555.01342283465,8745.02492283465,9252.31300692913,9977.07852740157,10239.5606319685,10180.8672319685,10732.8592570079,10194.368725093,11175.8290273489,11728.0523279113,12582.9802207259,12969.1702343204,12665.3735692085,12336.5513559521,12313.9461498944,12478.9640442689,12743.6141963935,13047.7633655337,13418.6600617788,13711.2403596149,13979.5307822623,15085.0605900493,15434.7631669338,16933.9076270317,17050.2793430018,18189.6938626278,18782.9000928536,18375.5537590787,19629.9292440548,21012.7269990167,21862.7252761672,22945.4620960625,23780.1596858187,24987.7615132418,24973.3513406649,26100.7068848968,27672.6707946132,27908.0543844225,28640.4088382759,27554.8655608632,29033.9472062231,29287.6819987072,29891.7120965761,30586.6441188975,32261.1822079747,33722.5976241726,36514.8867332649,38081.994299068,38985.8336224377,40599.4948854602,41921.4048487281,40460.6976151276,43048.1100187931,43040.2435916642
831,"GGY","Guernsey",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
324,"GIN","Guinea",917.09,922.54,924.997,929.901,932.085,936.989,938.627,942.985,944.35,947.889,951.155,951.428,954.421,957.141,960.134,962.854,965.847,965.847,968.84,971.833,974.826,980.003,988.456,996.919,1010.013,1024.199,1038.658,1052.571,1065.119,1075.483,1082.844,1085.574,1090.478,1095.109,1099.467,1103.552,1107.637,1111.722,1116.08,1120.438,1136.262,1141.712,1144.442,1150.165,1155.888,1161.884,1167.88,1173.33,1181.51,1186.96,1192.41,1206.03,1216.92,1227.81,1241.43,1252.32,1265.94,1279.56,1293.18,1309.52,1323.14,1353.09,1388.5,1426.64,1459.35,1502.95,1543.83,1587.43,1633.75,1680.07,1723.66,1769.970552,1824.46205,1873.50426,1927.99694,1982.48985,2034.2528,2077.8454,2118.6977,2156.8192,2189.4797,2219.3993,2246.578,2251.9763,2260.0941,2276.3717,2328.00939,2390.52722,2453.05544,2518.31423,2591.75378,2730.69386,2970.64408,3289.74441,3655.26486,4061.68539,4468.10599,4860.83664,5212.58732,5512.39801,5904.50721,5956.12344,6022.89805,6001.83495,6010.3032,5979.35905,5975.2079,5987.53645,5962.8671,6026.0205,6398.458,6680.1838,6833.0539,7000.3363,7115.633,7242.6119,7376.2291,7367.1806,7478.9582,7462.5821,7803.4242,7702.7629,7729.1786,8201.0932,7270.3905,7712.5922,7971.7381,8735.6521,8018.97,8490.655,9642.362,8771.447,9586.985,9255.049,9299.613,8671.196,8301.756,8910.849,8943.532,9708.18,10190.635,10589.17,10742.566,11183.888,11668.158,12175.952,11945.908,11912.218,12884.708,13104.824,13803.548,14560.664,15826.252,16130.496,16257.584,17863.072,18160.524,18569.968,19183.18,19687.464,22181.192,23382.212,24577.804,24656.164,25150.224,25665.316,28491.4924306987,29043.276,28951.732,30615.4510431245,31963.292,32343.215514327,33323.8125758861
