"code","iso","country","GHI.raw.1990","GHI.raw.1991","GHI.raw.1992","GHI.raw.1993","GHI.raw.1994","GHI.raw.1995","GHI.raw.1996","GHI.raw.1997","GHI.raw.1998","GHI.raw.1999","GHI.raw.2000","GHI.raw.2001","GHI.raw.2002","GHI.raw.2003","GHI.raw.2004","GHI.raw.2005","GHI.raw.2006","GHI.raw.2007","GHI.raw.2008","GHI.raw.2009","GHI.raw.2010","GHI.raw.2011","GHI.raw.2012","GHI.raw.2013","GHI.raw.2014","GHI.raw.2015","GHI.raw.2016","GHI.raw.2017","GHI.raw.2018","GHI.raw.2019","GHI.raw.2020","GHI.raw.2021","GHI.raw.2022"
626,"TLS","Timor-Leste",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-9999,-9999,5.05616106224534e-07,4.78495348272423e-07,5.82483278132587e-07,5.93181217007643e-07,7.96044086285047e-07,8.69283897083594e-07,1.62790892039445e-06,1.6132775903403e-06,1.61564656178131e-06,1.31201764657165e-06,1.16131973900798e-06,1.20551128907113e-06,1.22937720001587e-06,1.14114502909964e-06,8.91298578427913e-07,8.81372787514698e-07,7.81645727990398e-07,7.7734959948024e-07,7.74539109162538e-07,6.23282626712181e-07,4.23906270679304e-07,3.9892231579871e-07,4.65196641822671e-07
768,"TGO","Togo",6.50348953910422e-07,6.56056465593966e-07,6.68040751445896e-07,8.01458709749144e-07,6.99800400071774e-07,6.69473575008648e-07,6.61386724627941e-07,5.78988095058782e-07,7.00966937387467e-07,7.34208503869125e-07,7.0738593377238e-07,6.53069276486403e-07,6.85031742460155e-07,7.18225471476245e-07,7.05840202106405e-07,8.48506650370677e-07,7.65464842017636e-07,7.52897583751646e-07,7.56778042721058e-07,8.74446977560797e-07,8.15817036383369e-07,8.11413870367642e-07,7.27103539478898e-07,6.73331452866591e-07,6.06589247698515e-07,6.37339281550839e-07,6.41762807085146e-07,6.01701453079505e-07,6.05043869897615e-07,6.00570250332909e-07,6.21288408762468e-07,5.90013894731206e-07,5.69792192626657e-07
776,"TON","Tonga",5.9532366700217e-07,5.70486392061385e-07,5.3105911779608e-07,5.482344797984e-07,5.40659005697642e-07,5.00127330502548e-07,4.52145089944726e-07,4.93873388817192e-07,4.58122526320148e-07,4.90598395486058e-07,4.59369583235312e-07,4.284472407665e-07,4.37481398169864e-07,4.55807915198292e-07,4.53384931719155e-07,4.61379689963321e-07,4.90978570301462e-07,4.60813503405237e-07,4.5440745942649e-07,4.99952174371606e-07,4.68175231892321e-07,4.12275140513317e-07,4.17594775677905e-07,4.29858523871021e-07,4.22273157315806e-07,4.24860793232732e-07,4.11851020005707e-07,4.16511068839698e-07,4.15505720683329e-07,4.51928324040824e-07,4.82991483032761e-07,5.09291117410733e-07,-9999
780,"TTO","Trinidad and Tobago",1.8536017751713e-06,1.7955006341624e-06,1.78183565609063e-06,1.67367837958965e-06,1.50039070406617e-06,1.40410985654657e-06,1.56396331634453e-06,1.48199410948867e-06,1.48507012436522e-06,1.53719153045328e-06,1.59142779317737e-06,1.65958255983473e-06,1.66621482543313e-06,1.69548012205623e-06,1.62732374132886e-06,1.7447942473755e-06,1.74445538927533e-06,1.75762352529225e-06,1.66368788810041e-06,1.75278303037105e-06,1.7793788076349e-06,1.76563556309894e-06,1.6309733540189e-06,1.5579264406566e-06,1.53561193508517e-06,1.49978338103509e-06,1.42174316744632e-06,1.51030705650858e-06,1.54963929061891e-06,1.5683935558795e-06,1.48449591884446e-06,1.46914227477917e-06,1.4153761912315e-06
788,"TUN","Tunisia",4.71841321275814e-07,5.18236430491396e-07,4.69111308069889e-07,4.8297696119236e-07,4.52483528979046e-07,4.46442590212182e-07,4.3602678156732e-07,4.23839510706562e-07,4.22042177003047e-07,4.18071732893162e-07,4.13504402629118e-07,4.11983829019971e-07,4.08555856296095e-07,3.97213169057737e-07,3.8891125404328e-07,3.86065860082478e-07,3.77084262727176e-07,3.69442652980104e-07,3.69510377410813e-07,3.59907780162561e-07,3.71372959966045e-07,3.60782898024213e-07,3.6361949098994e-07,3.51586057666966e-07,3.52099423864484e-07,3.61655150137822e-07,3.51240445840781e-07,3.47291837140233e-07,3.39080764374356e-07,3.2755397613808e-07,3.42664432597078e-07,3.86806787548276e-07,3.80108724005744e-07
792,"TUR","Turkiye",3.2230497600701e-07,3.27345722012942e-07,3.23852470777121e-07,3.10662393116577e-07,3.15847841397482e-07,3.14844855535673e-07,3.19662537214006e-07,3.14801447251117e-07,3.10836100812175e-07,3.19959381011282e-07,3.24931518583996e-07,3.24634288982202e-07,3.08577617222293e-07,3.08007629784137e-07,2.85181233549772e-07,2.78909281220286e-07,2.79329368619656e-07,2.90345540605793e-07,2.85189032516442e-07,3.07968669194435e-07,2.87554216745964e-07,2.76560784353046e-07,2.83869923935807e-07,2.60254642773419e-07,2.59198028859294e-07,2.55742142932318e-07,2.59278347324204e-07,2.52936663864056e-07,2.43779322543744e-07,2.3411102115226e-07,2.37680162705808e-07,2.29997755996226e-07,2.13538627799311e-07
795,"TKM","Turkmenistan",2.66215359650722e-06,2.84139496324698e-06,2.74608749896487e-06,2.67631147960363e-06,3.07195301557289e-06,3.30255398149629e-06,3.01025744646582e-06,2.89110393125724e-06,2.91471351770125e-06,3.15871263237839e-06,3.35793739545285e-06,3.00338351774391e-06,2.96318415633144e-06,3.56918242261574e-06,3.83747228948428e-06,3.35645889692932e-06,3.13908573862976e-06,2.83092530584095e-06,2.80901768305625e-06,2.15872756381409e-06,2.17735215884111e-06,2.16691272054797e-06,2.02328794326713e-06,1.87120212707307e-06,1.68794755463676e-06,1.63214080143576e-06,1.50896841044591e-06,1.39998837871384e-06,1.32600604141818e-06,1.27635206848887e-06,1.33283295479632e-06,-9999,-9999
796,"TCA","Turks and Caicos Islands",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74712360775359e-07,3.79053599472252e-07,3.80240599855906e-07,3.73943786054436e-07,3.40065808035991e-07,3.33740657674089e-07,3.63957578005717e-07,3.55114442248178e-07,3.3836770518065e-07,4.57577074230587e-07,4.04656290357165e-07,4.0989686706718e-07
798,"TUV","Tuvalu",4.66205230417991e-07,4.81710081022427e-07,4.7286353896144e-07,4.47270598330159e-07,4.10045667522521e-07,4.32590623717627e-07,4.61020615655592e-07,4.22744885036001e-07,5.79516320075322e-07,5.93541729708522e-07,4.91061008949758e-07,6.01788341394026e-07,5.56268629597516e-07,5.82326718176519e-07,5.99116037025456e-07,6.28421436445169e-07,6.15160250987964e-07,5.77173446547084e-07,5.46137501464851e-07,5.85649201392015e-07,5.99807318251797e-07,5.63763132342119e-07,5.78979713950586e-07,5.57052856817721e-07,5.59958876063652e-07,5.09700011399614e-07,4.84885527285433e-07,4.75670964535147e-07,4.70975735662725e-07,4.16355643747193e-07,4.36613163015829e-07,4.39772407882967e-07,4.36052805183331e-07
800,"UGA","Uganda",1.22750457415835e-06,1.20308449858125e-06,1.19265862601954e-06,1.12855140159818e-06,1.05478438578998e-06,9.73917937531664e-07,9.23653999622915e-07,9.17921882036843e-07,9.24255870819178e-07,8.41858510185348e-07,8.32552015099518e-07,8.03719747077387e-07,7.65567110710227e-07,7.71852170095559e-07,7.30703925976552e-07,7.41385777943635e-07,6.45588263663211e-07,6.53778114715309e-07,7.23554947363079e-07,6.85556014122681e-07,6.8972571760557e-07,6.31874325581173e-07,6.30926521673456e-07,6.17709659982844e-07,6.08457250734768e-07,5.98433165664977e-07,5.63567950002614e-07,5.52434040621762e-07,5.35250942616896e-07,5.16847642344444e-07,5.14314873546227e-07,5.07816666448519e-07,4.91783806233984e-07
804,"UKR","Ukraine",1.03243535818407e-06,1.01927139321209e-06,1.05357789138454e-06,1.08175990317244e-06,1.18319243599634e-06,1.25578981880566e-06,1.25722329614983e-06,1.25140245644778e-06,1.21819056394846e-06,1.12466294922144e-06,1.02029119103037e-06,9.81526433083955e-07,9.19259621451073e-07,8.63961416471443e-07,7.73104656099494e-07,7.56559058741788e-07,7.34954791260975e-07,6.91093978347637e-07,6.59743623089139e-07,6.74908029271788e-07,6.77501550588416e-07,6.78670810274805e-07,6.69966494059787e-07,6.61159120590143e-07,6.4961638359784e-07,6.26113714344727e-07,6.39352643704585e-07,5.96204590198656e-07,5.95985747237966e-07,5.60172636677629e-07,5.54900248172951e-07,5.37308758584586e-07,5.66547948890849e-07
784,"ARE","United Arab Emirates",3.84403968913497e-07,4.12909438802097e-07,4.09770237530018e-07,4.57295595926775e-07,4.66482318498018e-07,4.33027715917848e-07,4.29292855848295e-07,3.849935760763e-07,4.06859847094948e-07,3.87352337026436e-07,4.67619898713359e-07,4.33344014862338e-07,3.70867048016424e-07,4.0987245806607e-07,3.90175364060673e-07,3.85390100455767e-07,3.71794379222318e-07,3.8641253110987e-07,4.18274342193758e-07,4.72368199946099e-07,5.05735356124819e-07,5.03447901192501e-07,5.03393460619398e-07,4.93222476370445e-07,4.68113867986133e-07,4.7227694665188e-07,4.53254701803166e-07,4.25265854258452e-07,4.14864125633624e-07,4.33763733384265e-07,4.53082245837807e-07,4.70500091736153e-07,4.52203638192127e-07
826,"GBR","United Kingdom",4.4327021876638e-07,4.53669214073631e-07,4.37644719181737e-07,4.15801312976013e-07,3.96248614793308e-07,3.84302511495734e-07,3.88248038382004e-07,3.58920753285736e-07,3.47883693586958e-07,3.28071548559815e-07,3.1501273988395e-07,3.10117374228904e-07,2.95686058447694e-07,2.89196764125881e-07,2.81808262435579e-07,2.700787071104e-07,2.60143424454403e-07,2.48995741128896e-07,2.41788117409025e-07,2.31541993701899e-07,2.31477165373345e-07,2.12271395242491e-07,2.15490560272347e-07,2.07312458633493e-07,1.87171059872719e-07,1.77085659812698e-07,1.65677031249741e-07,1.58121913209098e-07,1.5270036031824e-07,1.45080679227393e-07,1.48206209109274e-07,1.44680094732502e-07,1.295334256596e-07
840,"USA","United States of America",6.09247837916949e-07,6.03296686109799e-07,5.94403820327681e-07,5.88347516172879e-07,5.75566511735983e-07,5.66094253926098e-07,5.62371276124897e-07,5.44926725146794e-07,5.2431830015346e-07,5.04791863574558e-07,4.99428096733972e-07,4.85616532599058e-07,4.79506916948043e-07,4.71711535410627e-07,4.60437926916009e-07,4.46286265121557e-07,4.30894014439768e-07,4.28016533938404e-07,4.15583280774363e-07,3.98144714990573e-07,3.99300998465205e-07,3.86202310904649e-07,3.64989772517082e-07,3.66125303953241e-07,3.60992632182006e-07,3.42747425335277e-07,3.29990444441144e-07,3.21221006552512e-07,3.21491524430193e-07,3.09311119098481e-07,2.88969900746135e-07,2.88297382400393e-07,2.83889575870077e-07
858,"URY","Uruguay",8.39271371071522e-07,8.58095294171892e-07,8.42579336657041e-07,8.23617814848552e-07,7.60047761171849e-07,7.77928811856887e-07,7.68857775630264e-07,7.02096630506289e-07,6.61256750790704e-07,6.91975946778031e-07,6.62969836962743e-07,6.86325826471312e-07,7.513814304061e-07,7.65856719556786e-07,7.71669682151135e-07,7.2539842966392e-07,7.37522892167279e-07,6.72326051956856e-07,7.0380385513886e-07,6.656902874354e-07,5.74978922280183e-07,5.67697411987977e-07,5.60057143248197e-07,5.25416143622915e-07,5.19451845091392e-07,5.24223435338918e-07,5.20317942603079e-07,5.02033611245808e-07,4.99610983161154e-07,4.97456968221857e-07,5.34278847783874e-07,5.50593970827371e-07,5.22782509268083e-07
860,"UZB","Uzbekistan",2.00035135485334e-06,1.97652711043705e-06,2.29948043400024e-06,2.44702951666395e-06,2.53787857987246e-06,2.48357823229499e-06,2.51952003307272e-06,2.43840131622197e-06,2.53325644655779e-06,2.43809923403768e-06,2.37184920429992e-06,2.37086425248417e-06,2.44107967688871e-06,2.26931309527177e-06,2.08690874614108e-06,1.94623032085785e-06,1.8769931456952e-06,1.68052592254708e-06,1.62513170030322e-06,1.31874077030537e-06,1.23865464584415e-06,1.222667346117e-06,1.17448280773124e-06,1.0539668661478e-06,9.53706412973292e-07,8.75264242295446e-07,8.67937822587012e-07,8.34120104480411e-07,7.80852913277681e-07,7.68757418205481e-07,7.4317137985624e-07,7.26899576871122e-07,7.04784170124069e-07
548,"VUT","Vanuatu",1.09283676731084e-06,1.09227597754637e-06,1.11453957179963e-06,1.1704711841568e-06,1.08588540012904e-06,1.08118076752042e-06,1.09896157336826e-06,1.05450327084998e-06,1.04098085813344e-06,1.06159204945654e-06,9.62386498231117e-07,9.62189526415247e-07,1.00660792805951e-06,9.983706309304e-07,9.276212507264e-07,9.01980649173909e-07,8.3061308240988e-07,1.00492597505201e-06,9.60397541853037e-07,9.20446802886279e-07,9.28032493084428e-07,9.39521513398263e-07,9.14258817700978e-07,9.08641836037884e-07,9.53927276514885e-07,8.5201958664077e-07,7.23321671385978e-07,6.33637773147971e-07,7.12789623109193e-07,6.41810641912909e-07,7.03305359707562e-07,7.03392117422705e-07,6.640912611434e-07
862,"VEN","Venezuela",5.79812576712356e-07,5.14958234829307e-07,4.61763365175523e-07,5.11666920183325e-07,5.18348236669544e-07,5.25887830565009e-07,5.13824341517537e-07,5.20259187568291e-07,6.28905013245666e-07,5.92243294633789e-07,5.80245701719905e-07,5.31516383125933e-07,6.69584201908044e-07,6.99568230515588e-07,5.69153696985561e-07,5.32065279347747e-07,4.98912887562747e-07,4.60274323199955e-07,4.44307887486324e-07,4.47237726679349e-07,5.13784311937458e-07,4.55600059808323e-07,4.54252190782504e-07,4.86148596445822e-07,4.65652964769823e-07,4.73792112835395e-07,5.3643001788548e-07,5.89471542247051e-07,5.92830498411687e-07,7.46762939416987e-07,8.83451147883709e-07,9.35378564917662e-07,9.00355948718939e-07
704,"VNM","Viet Nam",6.41777806239984e-07,6.34421426608762e-07,5.99163837357344e-07,5.7812738677626e-07,5.70844782787661e-07,5.51010868504754e-07,5.43421943044176e-07,5.46145209692358e-07,5.42286043295788e-07,5.36564391983433e-07,5.2717672163871e-07,5.14622540370806e-07,5.18533295704193e-07,5.18386858523448e-07,5.34141533833746e-07,5.22386777884863e-07,5.02434490409975e-07,4.80585999106044e-07,4.7536472113812e-07,4.8612054882487e-07,4.82073341161149e-07,4.74630738795486e-07,4.37720030698166e-07,4.3073846742726e-07,4.48363531701407e-07,4.64153689003115e-07,4.44452725428547e-07,4.24089339239461e-07,4.28750436201612e-07,4.8621993736476e-07,4.92975618867782e-07,4.75057671460556e-07,4.33085362521878e-07
876,"WLF","Wallis and Futuna Islands",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
732,"ESH","Western Sahara",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
887,"YEM","Yemen",5.19256758020889e-07,4.79947738341258e-07,4.60586969446216e-07,4.35199493784921e-07,4.51618200396471e-07,4.40969965825013e-07,4.37160101739777e-07,4.44730023164794e-07,4.34237821160034e-07,4.64358899359675e-07,4.77008401742222e-07,4.79829425623579e-07,4.59462123874784e-07,4.99343099402012e-07,5.02466097867098e-07,5.25474017637097e-07,5.72740246467482e-07,5.6398526925393e-07,5.38525312044333e-07,5.54164365119634e-07,5.26865497668254e-07,5.57183690072306e-07,4.99596043476244e-07,5.69772046051423e-07,5.56008358877033e-07,4.95775536166006e-07,4.67334082016418e-07,5.15071698825911e-07,5.60289522369375e-07,5.81058304208337e-07,6.19214103723917e-07,6.4717083969047e-07,6.4820262657487e-07
894,"ZMB","Zambia",1.54118658794339e-06,1.55720181858468e-06,1.59278390722768e-06,1.50140054579803e-06,1.62860507985693e-06,1.55730598622647e-06,1.38786746621338e-06,1.3870625241504e-06,1.49025064202539e-06,1.34306109221067e-06,1.25149366563036e-06,1.2093706430916e-06,1.26344577702896e-06,1.26230968189433e-06,1.17361150761775e-06,1.14259063166958e-06,9.85131724618486e-07,9.34179191540284e-07,8.77046638785326e-07,7.80307044320643e-07,7.60101464251797e-07,7.05801830707205e-07,7.31534663351541e-07,7.1562056801462e-07,6.80844132409554e-07,6.73902598719933e-07,6.58694661305572e-07,6.32477779485119e-07,6.19457604018844e-07,6.36648158611618e-07,6.50018977845948e-07,6.30100065229484e-07,6.07958023027777e-07
716,"ZWE","Zimbabwe",1.22055457551167e-06,1.10768755295807e-06,1.2905371276923e-06,1.16482885010415e-06,1.12606631619295e-06,1.04670515989875e-06,1.01796345500086e-06,9.52144096168738e-07,9.56242234235414e-07,1.03149300011301e-06,9.83762461484617e-07,9.62303408859914e-07,9.69712974479329e-07,1.1026541706656e-06,1.14367481706906e-06,1.26689962093058e-06,1.27820506104088e-06,1.32233398720647e-06,1.48853343532503e-06,1.4086270666452e-06,1.21810336633076e-06,1.1420724320457e-06,9.94582904205513e-07,9.63410261825844e-07,9.1788651156574e-07,9.46647297523784e-07,8.45438238503885e-07,7.93390605867117e-07,8.0608982959628e-07,8.19764916528919e-07,8.0285134286397e-07,7.77192841725647e-07,7.628160408358e-07
